Id,Height,Weight,Name,Gender
1315,168.27,86.92,Abram,Male
6520,168.27,70.04,Manda,Female
6986,168.27,74.2,Alverda,Female
9096,168.27,63.87,Dennie,Female
9575,168.27,70.24,Emanuel,Male
108,168.28,75.52,Amy,Female
795,168.28,77.16,Lanie,Female
5175,168.28,68.08,Bob,Male
6260,168.28,63.75,Nelle,Female
6460,168.28,69.79,Clare,Female
9976,168.28,56.25,Turner,Male
1369,168.29,80.05,Arther,Male
3690,168.29,81.31,Lum,Male
5231,168.29,67.51,Grant,Male
5414,168.29,64.73,Turner,Male
8253,168.29,67.32,Mildred,Female
5171,168.3,62.98,Irving,Male
5801,168.3,72.82,Alan,Male
6012,168.3,69.74,Nicolas,Male
8949,168.3,71.16,Dee,Female
167,168.31,73.84,Ina,Female
6684,168.31,72,Dicie,Female
6850,168.31,64.09,Leonore,Female
9363,168.31,67.62,Paul,Male
485,168.32,77.22,Mettie,Female
1679,168.32,74.22,Shade,Male
6096,168.32,64.37,Julia,Female
2906,168.33,72.13,Mahalia,Female
3546,168.33,81.02,Cornelious,Male
9695,168.33,64.84,Elliott,Male
103,168.34,70.03,Kathryn,Female
1587,168.34,79.02,Cullen,Male
1850,168.34,71.84,Zeke,Male
9146,168.34,69.05,Ova,Female
9738,168.34,63.89,Hardy,Male
6893,168.35,65.72,Bennie,Female
4190,168.36,74.31,Lura,Female
6685,168.36,60.22,Emmie,Female
8324,168.36,70.25,Roxie,Female
3567,168.37,86.76,Lew,Male
4288,168.37,82.06,Juanita,Female
7826,168.37,76.61,Perley,Male
5658,168.38,63.48,Alpheus,Male
8951,168.38,59.36,Dellie,Female
9943,168.38,63.65,Dolphus,Male
381,168.39,74.21,Lue,Female
4517,168.39,79.95,Joan,Female
5565,168.39,70.17,Quincy,Male
5845,168.39,76.27,Hardin,Male
6646,168.39,69.46,Annabelle,Female
7460,168.39,61.06,Judge,Male
849,168.4,68.11,Clair,Female
2738,168.4,81.74,Zetta,Female
4395,168.4,72.23,Clemmie,Female
7612,168.4,74.85,Watson,Male
1418,168.41,81.54,Saul,Male
9528,168.41,73.37,Barney,Male
2527,168.42,73.71,Mathilde,Female
4098,168.42,82.55,Eula,Female
8191,168.42,70.26,Josephine,Female
3749,168.43,76.37,Ferd,Male
5980,168.43,66.94,Jonah,Male
8726,168.43,63.43,Tennessee,Female
199,168.44,77.38,Hilda,Female
1061,168.44,67.25,Moses,Male
3967,168.44,74.15,Lillian,Female
8916,168.44,65.62,Leva,Female
9130,168.44,63.11,Lorene,Female
9577,168.44,74.15,Arch,Male
6345,168.45,62.84,Dessie,Female
7764,168.45,68.59,Antone,Male
7898,168.45,69.51,Ottis,Male
8655,168.45,69.25,Hortense,Female
9767,168.45,72.14,Wilmer,Male
1961,168.46,75.85,Nate,Male
5413,168.46,69.5,Truman,Male
5890,168.46,67.56,Roderick,Male
7044,168.46,67.44,Laney,Female
8704,168.46,66.18,Anner,Female
9220,168.46,65.93,Elzie,Female
1179,168.47,75.33,Clark,Male
1868,168.47,74.27,Bernie,Male
3870,168.47,75.58,Hardin,Male
4620,168.47,71.04,Candace,Female
7462,168.47,71.5,Roger,Male
4768,168.48,79.69,Clora,Female
5500,168.48,67.01,Rex,Male
779,168.49,75.01,Evalena,Female
1421,168.5,73.94,Tobe,Male
3602,168.5,81.54,Drew,Male
7755,168.5,64.13,Terry,Male
7775,168.5,70.61,Ephriam,Male
8228,168.5,73.02,Viola,Female
3464,168.51,79.97,Rich,Male
3680,168.51,75.16,Halsey,Male
4021,168.51,77.88,Nannie,Female
4718,168.51,75.35,Magnolia,Female
8014,168.51,74.31,Ananias,Male
8188,168.51,70.87,Jessie,Female
8780,168.51,66.83,Paula,Female
9917,168.51,73.18,Randall,Male
5023,168.52,71.39,Chester,Male
5194,168.52,71.8,Andy,Male
6491,168.52,71.12,Lue,Female
1223,168.53,72.74,Roland,Male
1467,168.53,78,Willam,Male
2672,168.53,77.88,Tommie,Female
3340,168.53,78.35,Gustav,Male
5404,168.53,59.55,Garland,Male
4236,168.54,78.15,Ernestine,Female
8870,168.54,70.13,Thea,Female
9718,168.54,71.11,Anna,Male
1267,168.55,78.63,Abner,Male
1798,168.55,77.14,Garry,Male
4254,168.55,75.35,Eda,Female
7304,168.55,69.86,Harley,Male
1971,168.56,69.55,Philo,Male
6017,168.56,69.29,Ocie,Male
2133,168.57,75.48,Ruby,Female
6242,168.57,71.49,Johanna,Female
6886,168.57,70.95,Ammie,Female
7079,168.57,62.27,Odile,Female
8124,168.57,69.45,Orel,Male
7184,168.58,67.8,Raymond,Male
893,168.59,76.11,Louis,Female
3663,168.59,76.19,Denton,Male
4560,168.59,75.72,Nelly,Female
4846,168.59,79.69,Alexina,Female
894,168.6,81.41,Love,Female
3073,168.6,74.29,Leslie,Male
5553,168.6,68.63,Issac,Male
6600,168.6,69.6,Alvena,Female
2432,168.61,78.35,Sophronia,Female
3810,168.61,83.12,Antone,Male
4293,168.61,78.37,Tena,Female
4961,168.61,78.35,Zaidee,Female
6699,168.61,68.1,Madie,Female
2331,168.62,73.49,Kittie,Female
5894,168.62,56.37,Severt,Male
7788,168.62,69.28,Rupert,Male
8823,168.62,72.31,Sidney,Female
8893,168.62,65.75,Debbie,Female
1025,168.63,72.29,Archie,Male
1262,168.63,75.07,Adelbert,Male
6025,168.63,67.16,Primus,Male
612,168.64,74.87,Letta,Female
2336,168.64,84.4,Vinnie,Female
4007,168.64,85.36,Sadie,Female
5304,168.64,73.62,Lynn,Male
8526,168.64,72.8,Hilma,Female
1732,168.65,77.21,Percival,Male
183,168.66,75.1,Fanny,Female
2387,168.66,75.28,Nella,Female
5750,168.66,67.42,Fisher,Male
8774,168.66,71.59,Leone,Female
3339,168.67,76.33,Forest,Male
9010,168.67,73.11,Byrd,Female
2308,168.68,80.35,Ophelia,Female
3981,168.68,82.51,Lucy,Female
6135,168.68,73.48,Flora,Female
284,168.69,70.4,Erma,Female
4113,168.69,82.88,Rhoda,Female
5794,168.69,68.47,Unknown,Male
8382,168.69,76.08,Mittie,Female
9574,168.69,72.78,Abe,Male
2009,168.7,87.82,Bertha,Female
4900,168.7,80.59,Jeanetta,Female
5420,168.7,60.89,Cal,Male
6878,168.7,64.84,Zadie,Female
7956,168.7,63.39,Humphrey,Male
9843,168.7,67.23,Carson,Male
6089,168.71,71.1,Jennie,Female
6758,168.71,64.47,Amalia,Female
8420,168.71,65.26,Madeline,Female
8796,168.71,68.82,Edyth,Female
1001,168.72,71.34,Charley,Male
3876,168.72,75.93,Hubbard,Male
4891,168.72,76.84,Francisca,Female
6417,168.72,60.15,Cleo,Female
7614,168.72,69.55,Aloysius,Male
8657,168.72,69.4,Ira,Female
8776,168.72,67.28,Luvenia,Female
3836,168.73,87.07,Darrell,Male
4872,168.73,79.93,Courtney,Female
8989,168.73,56.86,Sada,Female
4379,168.74,78.92,Una,Female
6456,168.75,66.13,Rosalie,Female
7124,168.75,58.68,Henry,Male
8679,168.75,69.43,Mallie,Female
3608,168.76,84.37,Gaston,Male
9529,168.76,66.07,Blaine,Male
2446,168.77,73.91,Veronica,Female
3583,168.77,74.07,Randall,Male
8559,168.77,61.51,Marietta,Female
7496,168.78,69.16,Truman,Male
8904,168.78,71.18,Glenna,Female
2233,168.79,79.34,Phoebe,Female
2455,168.79,73.85,Eloise,Female
670,168.8,85.72,Rowena,Female
755,168.8,75.61,Camilla,Female
2780,168.82,77.09,Icy,Female
3230,168.82,75.3,Lucian,Male
5447,168.82,72.61,Raleigh,Male
9107,168.82,60.22,Freida,Female
1205,168.83,74.53,Joel,Male
1224,168.83,81.86,Spencer,Male
1343,168.83,82.77,Wilmer,Male
3132,168.83,81.99,Ellis,Male
3649,168.83,84.23,Alphonso,Male
7135,168.83,69.31,Louis,Male
8824,168.83,68.96,Tommie,Female
99,168.84,78.37,Virginia,Female
716,168.84,79.56,Magdalen,Female
986,168.84,79.81,Howard,Male
2507,168.84,80.1,Amalia,Female
3634,168.84,80.88,Sumner,Male
5349,168.84,73.2,Steven,Male
7017,168.84,73.75,Dottie,Female
366,168.85,76.49,Susanna,Female
1813,168.85,89.65,Jarrett,Male
2138,168.85,76.61,Lou,Female
6939,168.85,67.68,Mabell,Female
7039,168.85,66.49,Ivey,Female
7182,168.85,74.78,Otto,Male
1665,168.86,75.11,Odie,Male
6786,168.86,67.38,Hedwig,Female
9782,168.86,72.48,Otho,Male
2051,168.87,76.93,Maggie,Female
7649,168.87,73.06,Cleve,Male
9641,168.87,62.87,Ole,Male
1841,168.88,78.63,Stanton,Male
2311,168.88,77.56,Zula,Female
3193,168.88,79.84,Nick,Male
7566,168.88,62.83,Casper,Male
8540,168.9,74.81,Lucretia,Female
56,168.91,74.08,Nora,Female
3010,168.91,73.77,Leonard,Male
5634,168.91,74.49,Herschel,Male
7422,168.91,65.21,Benjiman,Male
677,168.92,74.06,Zoa,Female
1659,168.92,73.37,Leopold,Male
6105,168.92,65.41,Lula,Female
7696,168.92,75.21,Melville,Male
8896,168.92,73.14,Dosha,Female
8145,168.93,69.15,Winnie,Male
79,168.94,89.11,Kate,Female
1069,168.94,82.53,Jay,Male
613,168.95,81.99,Mahala,Female
5788,168.95,64.9,Seward,Male
1983,168.96,75.78,Sheppard,Male
3656,168.96,75.04,Burley,Male
1344,168.97,81.29,Zack,Male
3003,168.98,74.72,Luther,Male
8197,168.98,67.92,Dora,Female
3418,168.99,81.78,Norris,Male
4659,168.99,76.32,Parthenia,Female
4969,168.99,85.89,Frank,Male
7505,168.99,68.87,Logan,Male
7768,168.99,71.64,Birt,Male
7805,168.99,72.41,Burley,Male
960,169,75.46,David,Male
1831,169,79.92,Reese,Male
4020,169,72.42,Caroline,Female
5145,169,74.19,Max,Male
5431,169,66.91,Waldo,Male
7221,169,70.47,Eddie,Male
9610,169,62.44,Major,Male
906,169.01,79.42,Mignon,Female
1533,169.01,78.69,Marcellus,Male
5226,169.01,73.49,Jerome,Male
5582,169.01,74.46,Evert,Male
5965,169.01,72.57,Harlow,Male
7099,169.01,68.48,Spicy,Female
7721,169.01,74.43,Cassius,Male
8154,169.01,73.09,Clara,Female
8816,169.01,67.96,Natalie,Female
9712,169.01,65.17,Rollie,Male
476,169.02,79.82,Eleanore,Female
5642,169.03,70.73,Levy,Male
9800,169.03,71.26,Orval,Male
3031,169.04,81.24,Willis,Male
333,169.05,83.93,Adaline,Female
639,169.05,77.76,Dove,Female
951,169.05,78.65,Henry,Male
4526,169.05,77.78,Nella,Female
5371,169.05,70.03,Judge,Male
6339,169.05,68.05,Adah,Female
6903,169.05,71.97,Claude,Female
241,169.06,77.83,Lily,Female
1143,169.06,73.49,Clayton,Male
2398,169.06,70.14,Evie,Female
2532,169.06,74.83,Ottilie,Female
2759,169.06,81.29,Donie,Female
4672,169.06,69.57,Vertie,Female
8440,169.06,73.79,June,Female
5193,169.07,71.14,Rudolph,Male
7602,169.07,75.27,Everette,Male
8127,169.08,62.87,Perl,Male
4806,169.09,86.11,Millicent,Female
5559,169.09,67.62,Odie,Male
1567,169.1,74.04,Newt,Male
898,169.11,73.12,Madora,Female
1070,169.11,74.44,Jess,Male
1606,169.11,80.96,Leland,Male
3742,169.11,83.8,Collie,Male
1189,169.12,82.2,Jackson,Male
6716,169.12,65,Calla,Female
9743,169.12,70.71,Orin,Male
3570,169.13,79.4,Miguel,Male
5665,169.13,65.32,Aron,Male
184,169.14,88.97,Ola,Female
9836,169.14,66.94,Mervin,Male
87,169.15,94.5,Nannie,Female
6019,169.15,70,Orrie,Male
9054,169.15,68.56,Orah,Female
7623,169.16,69.06,Loyd,Male
9294,169.16,61.66,Roseanna,Female
9663,169.16,59.42,Dudley,Male
1185,169.17,73.73,Preston,Male
9192,169.17,66.99,Bitha,Female
4420,169.19,87.02,Luvenia,Female
285,169.2,73.02,Irma,Female
4708,169.2,75,Joyce,Female
5678,169.2,67.45,Clare,Male
7645,169.2,67.41,Allison,Male
8036,169.2,76.72,Chancey,Male
8318,169.2,70.71,Hettie,Female
8589,169.21,72.19,Kathrine,Female
758,169.22,66.33,Celestia,Female
772,169.22,80.67,Edyth,Female
2278,169.22,75.58,Molly,Female
7316,169.22,69.07,Pearl,Male
1543,169.23,72.63,Alois,Male
4042,169.23,81.22,Henrietta,Female
6225,169.23,64.04,Christine,Female
6425,169.23,72.64,Marietta,Female
9947,169.23,67.96,Erastus,Male
852,169.24,77.3,Corrine,Female
1597,169.24,72.34,Guss,Male
2101,169.24,79.33,Virginia,Female
2841,169.24,74.42,Bama,Female
5060,169.24,66.04,Dan,Male
9744,169.24,64.81,Phil,Male
417,169.25,86.39,Rilla,Female
2770,169.25,77.28,Euphemia,Female
3946,169.25,75.05,Clara,Female
1181,169.26,77.69,Orville,Male
3826,169.26,70.65,Champ,Male
4108,169.26,76.22,Leila,Female
9216,169.26,66.41,Elfrieda,Female
2374,169.27,70.65,Adda,Female
4158,169.27,76.12,Jean,Female
5325,169.27,60.33,Lem,Male
6648,169.27,73.55,Arrie,Female
5953,169.28,66.02,Fleming,Male
6249,169.28,68.69,Myra,Female
8155,169.28,69.2,Bertha,Female
8734,169.28,70.95,Aura,Female
3994,169.29,78.16,May,Female
6326,169.29,72.39,Marian,Female
6807,169.29,71.77,Parthenia,Female
7703,169.29,70.78,Rodney,Male
829,169.3,72.64,Vallie,Female
5368,169.3,71.11,Irwin,Male
7885,169.3,69.26,Levy,Male
8706,169.3,69.86,Beryl,Female
9455,169.3,72.1,Felix,Male
176,169.31,76.21,Rhoda,Female
2237,169.31,78.44,Jean,Female
2656,169.31,83.09,Malissie,Female
1499,169.32,83.67,Rush,Male
1996,169.32,82.89,Woodie,Male
4838,169.32,78.02,Viney,Female
8201,169.32,72.34,Katherine,Female
9218,169.32,68.59,Elodie,Female
5128,169.33,69.83,Wilson,Male
5672,169.33,73.04,Brice,Male
2766,169.34,80.23,Emelie,Female
3188,169.34,71.44,Major,Male
3504,169.34,79.47,Benjaman,Male
4908,169.34,81.86,Junie,Female
5278,169.34,65.93,Mary,Male
4392,169.35,79,Zona,Female
5475,169.35,59.88,Rollie,Male
6667,169.35,67.33,Mettie,Female
8013,169.35,73.35,Amado,Male
9090,169.35,73.62,Byrdie,Female
462,169.36,83.1,Melinda,Female
1808,169.36,83.21,Hollie,Male
3323,169.36,79.26,Royal,Male
4653,169.36,76.77,Myrtis,Female
9015,169.36,62.48,Cherry,Female
813,169.37,73.83,Monica,Female
6639,169.37,66.75,Minta,Female
1893,169.38,79.26,Eliseo,Male
2302,169.38,81.33,Blanch,Female
2475,169.38,79.18,Henry,Female
7320,169.38,64.84,Wade,Male
8957,169.38,68.65,Etna,Female
572,169.39,73.74,Philomena,Female
3059,169.39,77.43,Eli,Male
4060,169.39,76.75,Ann,Female
4363,169.39,83.69,Rilla,Female
5865,169.39,71.57,Leonidas,Male
7675,169.39,79.07,Bart,Male
9679,169.39,72.69,Carey,Male
2120,169.4,84.08,Luella,Female
2165,169.4,72,Tillie,Female
8270,169.4,69.65,Eleanor,Female
8593,169.4,73.84,Retta,Female
9736,169.4,68.86,Enos,Male
1067,169.41,70.37,Mack,Male
3110,169.41,71.54,Elijah,Male
9412,169.41,71.11,Warren,Male
9590,169.41,75.5,Elisha,Male
9689,169.41,65.15,Neil,Male
242,169.42,78.4,Linnie,Female
2184,169.42,74.4,Lettie,Female
3478,169.42,80.42,Chin,Male
5508,169.42,78.71,Butler,Male
5991,169.42,61.62,Lewie,Male
9275,169.42,59.99,Oliva,Female
1694,169.43,85.92,Benito,Male
1707,169.43,74.47,Duke,Male
2637,169.43,78.91,Clemmie,Female
7752,169.43,67.29,Seymour,Male
9065,169.43,72.44,Texanna,Female
4503,169.44,79.37,Beryl,Female
7914,169.44,69.66,Woody,Male
9693,169.44,74.81,Arther,Male
3484,169.45,77.14,Johnson,Male
2143,169.46,82.47,Marion,Female
3389,169.46,83.33,Henery,Male
8626,169.46,73.9,Agatha,Female
4726,169.47,76.97,Mercy,Female
6327,169.47,66.63,Roberta,Female
7028,169.47,55.7,Florrie,Female
9525,169.47,67.32,Harrison,Male
1071,169.48,84.06,Melvin,Male
4903,169.48,82.64,Jerusha,Female
9631,169.48,74.61,Spencer,Male
231,169.49,70.71,Verna,Female
1215,169.49,74.8,Clifton,Male
3556,169.49,76.11,Emma,Male
7101,169.49,73.75,Tabitha,Female
2530,169.5,82.32,Muriel,Female
3295,169.5,77.8,Junius,Male
4860,169.5,79,Biddie,Female
2017,169.51,75.41,Martha,Female
2589,169.51,87.87,Corrine,Female
5730,169.52,69.37,Campbell,Male
7255,169.52,65.5,Willard,Male
8397,169.52,67.39,Ophelia,Female
102,169.53,76.09,Irene,Female
860,169.53,69.91,Elmire,Female
2468,169.53,77.41,Una,Female
8126,169.53,76.6,Percival,Male
4585,169.54,70.8,Glennie,Female
8196,169.54,75.7,Fannie,Female
8702,169.54,73.76,Amalia,Female
336,169.55,81.44,Juanita,Female
3767,169.55,82.52,Ivey,Male
4027,169.55,75.46,Eliza,Female
4724,169.55,79.88,Maymie,Female
4833,169.55,74.25,Vella,Female
9187,169.55,76.4,Berenice,Female
1078,169.56,80.91,Victor,Male
4239,169.56,75.29,Lorena,Female
4489,169.56,64.26,Mame,Female
9751,169.56,62.43,Al,Male
5203,169.57,68.44,Jackson,Male
9157,169.57,67.57,Silvia,Female
9243,169.57,75.4,Libby,Female
359,169.58,76.07,Kathrine,Female
471,169.58,81.1,Cathrine,Female
4857,169.58,76.24,Belva,Female
5640,169.59,69.37,Lambert,Male
9904,169.59,71.22,Hector,Male
818,169.6,75.06,Odelia,Female
6072,169.6,57.32,Clara,Female
3287,169.61,71.16,Carroll,Male
3387,169.61,73.28,Hamilton,Male
3824,169.61,81.02,Callie,Male
8613,169.61,78.41,Eloise,Female
9327,169.61,65.21,Henry,Male
9962,169.61,73.53,Lou,Male
2850,169.62,71.99,Christie,Female
2178,169.63,80.11,Nelle,Female
222,169.64,75.04,Winnie,Female
711,169.64,78.1,Leitha,Female
4853,169.64,84.51,Arthur,Female
5772,169.64,69.13,Mart,Male
4321,169.65,84.79,Mariah,Female
6571,169.65,64.76,Mintie,Female
8771,169.65,64.8,Isa,Female
9124,169.65,73.49,Leana,Female
9920,169.65,58.7,Sandy,Male
915,169.66,84.82,Ottilia,Female
3912,169.66,73.29,Page,Male
4676,169.66,74.96,Albina,Female
7104,169.66,57.65,Tishie,Female
7652,169.66,65.7,Elzie,Male
1763,169.67,79.37,Asbury,Male
2431,169.67,78.57,Sidney,Female
3962,169.67,78.26,Jennie,Female
8744,169.67,66.94,Evaline,Female
1703,169.68,79.08,Clovis,Male
1911,169.68,74.89,Halsey,Male
3811,169.68,82.91,Arden,Male
4177,169.68,79.4,Louella,Female
5885,169.68,68.98,Rafael,Male
9236,169.68,68.5,Justine,Female
9913,169.68,66.98,Morton,Male
223,169.69,80.09,Claudia,Female
3241,169.7,81.44,Myron,Male
5778,169.7,63.41,Park,Male
2620,169.71,80.21,Sibyl,Female
4913,169.71,84.52,Leatha,Female
6099,169.71,76.47,Myrtle,Female
6416,169.71,71.14,Angelina,Female
888,169.72,81.56,Letty,Female
3090,169.72,80.82,Noah,Male
7449,169.72,67.88,Forrest,Male
1140,169.73,75.37,Solomon,Male
3639,169.73,85.84,Unknown,Male
4958,169.73,78.75,Vinia,Female
5410,169.73,75.28,Thornton,Male
7987,169.74,62.19,Simpson,Male
5706,169.75,75,Roswell,Male
98,169.76,81.96,Jane,Female
7100,169.76,70.76,Sybil,Female
7518,169.76,74.88,Adolphus,Male
8115,169.76,68.92,Meredith,Male
8146,169.76,73.02,Winthrop,Male
1269,169.77,77.15,Caleb,Male
5702,169.77,69.36,Orange,Male
8758,169.77,69.55,Wilhelmine,Female
8876,169.77,72.75,Zetta,Female
6102,169.78,68.7,Jessie,Female
9716,169.78,72.59,Tommie,Male
6104,169.79,74.97,Lena,Female
9500,169.8,69.89,Rudolph,Male
912,169.81,73.13,Opal,Female
1469,169.81,74.71,Aloysius,Male
1536,169.81,81.89,Pablo,Male
6737,169.81,74.5,Louis,Female
2046,169.82,76.83,Dora,Female
3108,169.82,81.8,Maurice,Male
4221,169.82,80.47,Margret,Female
7939,169.82,69.4,Edna,Male
856,169.83,79.74,Edgar,Female
1974,169.83,85.91,Ransom,Male
3170,169.83,78.71,Steve,Male
3835,169.83,77.9,Dalton,Male
8085,169.83,71.07,Jep,Male
3123,169.84,75.48,Timothy,Male
8103,169.84,71,Lovie,Male
1029,169.85,77.26,Raymond,Male
8929,169.85,71.54,Serena,Female
1407,169.86,76.95,Bennett,Male
2048,169.86,76.41,Josephine,Female
3348,169.86,78.5,Smith,Male
5042,169.86,72.06,Alexander,Male
6527,169.86,66.25,Bella,Female
9883,169.86,68.31,Ransom,Male
1677,169.87,79.54,Russel,Male
2065,169.87,84.77,Ellen,Female
4371,169.87,78.15,Cleo,Female
8746,169.87,69.73,Guadalupe,Female
9040,169.87,70.63,Lilah,Female
3522,169.88,78.72,Russel,Male
6239,169.89,73.88,Leila,Female
1197,169.9,85.09,Jefferson,Male
2288,169.9,86.68,Verna,Female
3902,169.9,78.96,Marcel,Male
4770,169.9,82.36,Dana,Female
7713,169.9,73.66,Alma,Male
7847,169.9,66.12,Boss,Male
1131,169.91,84.46,Elias,Male
5465,169.91,73.07,Gene,Male
6027,169.91,68.73,Rance,Male
6084,169.91,63.66,Maude,Female
4067,169.92,80.55,Ruby,Female
1258,169.93,76.6,Omer,Male
3057,169.93,87.1,Wesley,Male
7386,169.93,64.1,Luke,Male
1952,169.94,74.55,Manson,Male
7850,169.94,71.03,Butler,Male
1383,169.95,82.55,Steven,Male
4605,169.95,88.63,Shirley,Female
5220,169.95,68.77,Emanuel,Male
1721,169.96,77.06,Jennie,Male
3175,169.96,75.71,Bill,Male
8405,169.96,76.51,Lida,Female
9621,169.96,65.66,Jackson,Male
1741,169.97,79.47,Theron,Male
1861,169.97,72.77,Augusta,Male
7754,169.97,82.37,Soloman,Male
6912,169.98,66.17,Emelie,Female
931,169.99,78.76,Tempie,Female
3746,169.99,82.92,Dominick,Male
8342,169.99,70.65,Winnie,Female
9892,169.99,73.81,Basil,Male
1352,170,76.7,Grover,Male
3646,170,74.49,Albion,Male
4304,170,76.9,Pearlie,Female
1364,170.01,79.4,Sandy,Male
1882,170.01,68.58,Crockett,Male
2238,170.01,83.05,Louella,Female
3107,170.01,80.56,Felix,Male
7093,170.01,64.96,Roma,Female
9021,170.01,74.69,Eudora,Female
1493,170.02,79.81,Miguel,Male
4437,170.02,76.86,Sophronia,Female
5354,170.02,70.28,Carlton,Male
7509,170.02,70.77,Murray,Male
8285,170.02,64.76,Luella,Female
9336,170.02,68.44,Clarence,Male
6235,170.03,61.75,Rhoda,Female
6271,170.03,61.24,Marguerite,Female
563,170.04,80.3,Juliet,Female
1015,170.04,82.72,Alexander,Male
1879,170.04,77.61,Chesley,Male
3318,170.04,79,Jimmie,Male
9340,170.04,76.49,Joe,Male
123,170.05,74.59,Beulah,Female
1125,170.05,75.5,Timothy,Male
4131,170.05,79.31,Roxie,Female
8462,170.05,70.21,Elvira,Female
3757,170.06,78.44,Heber,Male
9073,170.07,68.41,Walter,Female
9559,170.07,74.43,Columbus,Male
2209,170.09,86.35,Claudia,Female
3685,170.09,75.49,Isham,Male
1601,170.1,76.84,Isreal,Male
2967,170.1,81.94,Daniel,Male
5533,170.11,75.48,Price,Male
467,170.12,88.54,Annabel,Female
1382,170.12,85.29,Sterling,Male
2714,170.12,87.92,Icie,Female
8699,170.12,71.49,Margaretta,Female
9168,170.12,68.68,Zana,Female
7487,170.13,72.05,Al,Male
2354,170.14,78.77,Julie,Female
6370,170.14,64.83,Joanna,Female
6717,170.14,63.51,Celeste,Female
9444,170.14,78.06,Maurice,Male
4041,170.15,79.92,Hannah,Female
4733,170.15,72.66,Rhea,Female
5299,170.15,70.46,Glen,Male
7697,170.15,74.2,Milford,Male
8281,170.15,70.88,Sophia,Female
55,170.16,76.99,Marie,Female
2852,170.16,72.47,Corda,Female
64,170.17,74.82,Sallie,Female
1019,170.17,80.77,Jack,Male
4954,170.17,75.55,Thekla,Female
383,170.18,86.13,Magdalena,Female
4666,170.18,83.38,Roxanna,Female
4798,170.18,75.12,Louis,Female
2257,170.19,86.43,Cecilia,Female
2998,170.19,77.81,Edwin,Male
1998,170.2,89.72,Wright,Male
4615,170.2,76.62,Aurora,Female
6709,170.2,68.83,Theodosia,Female
8135,170.2,68.64,Rutherford,Male
4824,170.21,75.58,Sinda,Female
5536,170.21,75.49,Theo,Male
1354,170.22,83.18,Isom,Male
1361,170.22,85.72,Otho,Male
4939,170.22,80.04,Pheobe,Female
4998,170.22,90.35,Carl,Male
7576,170.22,66.02,Alf,Male
9,170.23,79.8,Bertha,Female
3683,170.23,74.79,Horatio,Male
4398,170.23,71.01,Eddie,Female
8986,170.23,67.28,Prudence,Female
3709,170.24,85.17,Roswell,Male
3891,170.24,87.03,Layton,Male
5033,170.24,68.14,Patrick,Male
6161,170.24,73.49,Esther,Female
7308,170.24,82.46,Timothy,Male
8476,170.24,72.23,Savannah,Female
190,170.26,70.98,Sue,Female
947,170.26,85.48,George,Male
3200,170.26,71.42,Abe,Male
3788,170.26,85.35,Rutherford,Male
3899,170.26,77.9,Malachi,Male
3945,170.26,83.12,Annie,Female
5424,170.26,81.52,Lew,Male
6524,170.26,66.01,Sena,Female
7361,170.26,70.07,Abe,Male
826,170.27,75.77,Sybilla,Female
2211,170.27,79.58,Lucretia,Female
9888,170.27,68.41,Aloysius,Male
2030,170.28,85.55,Julia,Female
3165,170.28,76.16,Marcus,Male
4522,170.29,82.88,Madie,Female
5309,170.29,63.5,Taylor,Male
7113,170.29,63.87,Zelia,Female
9656,170.29,69.74,Granville,Male
1438,170.3,77.72,Omar,Male
2018,170.3,72.65,Cora,Female
2363,170.3,78.84,Ernestine,Female
2776,170.3,83.04,Fronia,Female
5969,170.31,72.91,Hilton,Male
2303,170.32,77.03,Ellie,Female
7219,170.32,65.47,Willis,Male
8366,170.32,73,Linnie,Female
4238,170.33,85.15,Georgianna,Female
7899,170.33,67.04,Paris,Male
1938,170.34,80.97,Kit,Male
1096,170.35,85.08,Earnest,Male
3590,170.35,79.42,Young,Male
5577,170.35,69.15,Berton,Male
9997,170.35,77.5,Hezekiah,Male
3516,170.36,80.44,Meyer,Male
3596,170.36,80.25,Bessie,Male
4925,170.36,74.75,Margeret,Female
6884,170.36,72.76,Amalie,Female
7298,170.36,70.18,Glenn,Male
7586,170.36,74.14,Hezekiah,Male
9114,170.36,78.22,Hessie,Female
2778,170.37,75.88,Guadalupe,Female
2816,170.37,92.3,Sylvania,Female
3672,170.37,82.66,Evans,Male
5817,170.37,72.78,Cameron,Male
2062,170.38,82.34,Nettie,Female
4836,170.38,82.81,Veva,Female
7969,170.38,65.7,Malcom,Male
9081,170.38,76.16,Arley,Female
3164,170.39,82.56,Juan,Male
4032,170.39,76.16,Esther,Female
737,170.4,74.47,Zola,Female
2694,170.4,80.02,Dessa,Female
4233,170.4,80.53,Priscilla,Female
8592,170.4,71.92,Patsy,Female
9872,170.4,65.04,Ephraim,Male
907,170.41,82.05,Mozella,Female
1441,170.41,76.35,Raleigh,Male
3508,170.41,74.64,Danial,Male
382,170.43,87.98,Lutie,Female
1867,170.43,84.87,Barton,Male
5348,170.43,72.89,Orrin,Male
6534,170.43,67.39,Lenore,Female
7907,170.43,60.43,Thad,Male
8578,170.43,70.53,Lilian,Female
95,170.44,74.83,Olive,Female
1144,170.44,79.81,Enoch,Male
3728,170.44,69.5,Ashton,Male
7512,170.44,72.39,Sterling,Male
1276,170.45,75.01,Antonio,Male
4557,170.45,84.77,Marinda,Female
7376,170.45,68.91,Major,Male
7485,170.45,73.47,Otho,Male
